# stress in the unit of kbar
# c/a xx_component  zz_component
1.56    41.83   69.19
1.57    32.48   55.77
1.58    23.54   42.26
1.59    15.01   28.69
1.60    6.85    15.00
1.61   -0.96     1.30
1.62   -8.38   -12.43
1.63  -15.48   -26.16
1.64  -22.22   -39.82
1.65  -28.62   -53.47
1.66  -34.72   -67.00

