1.56 .388944153
1.57 .386923755
1.58 .384981887
1.59 .383123135
1.60 .381346038
1.61 .379644412
1.62 .378026232
1.63 .376483175
1.64 .375008946
1.65 .373624927
1.66 .372305425

